hero_id,hero_name,role,rank,input,region,winrate,pickrate,banrate
freja,Freja,DAMAGE,Emerald,PC,Asia,48.1,4.6,49.6
genji,Genji,DAMAGE,Emerald,PC,Asia,50.9,12.6,0.5
hanzo,Hanzo,DAMAGE,Emerald,PC,Asia,49.0,4.1,0.2
hazard,Hazard,TANK,Emerald,PC,Asia,50.6,4.0,1.4
illari,Illari,SUPPORT,Emerald,PC,Asia,48.1,3.4,0.1
jetpack-cat,Jetpack Cat,SUPPORT,Emerald,PC,Asia,49.3,6.5,63.7
junker-queen,Junker Queen,TANK,Emerald,PC,Asia,52.2,3.1,0.1
junkrat,Junkrat,DAMAGE,Emerald,PC,Asia,52.2,4.6,0.4
juno,Juno,SUPPORT,Emerald,PC,Asia,52.0,10.4,0.1
kiriko,Kiriko,SUPPORT,Emerald,PC,Asia,45.6,36.8,1.6
lifeweaver,Lifeweaver,SUPPORT,Emerald,PC,Asia,46.4,6.0,0.6
lucio,Lúcio,SUPPORT,Emerald,PC,Asia,48.6,4.1,0.1
mauga,Mauga,TANK,Emerald,PC,Asia,42.5,3.9,15.0
mei,Mei,DAMAGE,Emerald,PC,Asia,49.2,5.9,2.4
mercy,Mercy,SUPPORT,Emerald,PC,Asia,47.3,3.2,0.4
mizuki,Mizuki,SUPPORT,Emerald,PC,Asia,49.2,11.2,11.3
moira,Moira,SUPPORT,Emerald,PC,Asia,52.1,21.7,1.6
orisa,Orisa,TANK,Emerald,PC,Asia,46.4,10.3,12.8
pharah,Pharah,DAMAGE,Emerald,PC,Asia,52.6,5.6,37.5
ramattra,Ramattra,TANK,Emerald,PC,Asia,47.7,5.5,3.2
reaper,Reaper,DAMAGE,Emerald,PC,Asia,49.6,12.0,3.6
reinhardt,Reinhardt,TANK,Emerald,PC,Asia,50.6,8.4,1.5
roadhog,Roadhog,TANK,Emerald,PC,Asia,41.0,4.6,3.0
shion,Shion,DAMAGE,Emerald,PC,Asia,50.3,10.3,0.3
sierra,Sierra,DAMAGE,Emerald,PC,Asia,49.0,9.1,1.8
sigma,Sigma,TANK,Emerald,PC,Asia,51.8,10.6,3.7
sojourn,Sojourn,DAMAGE,Emerald,PC,Asia,46.6,13.3,0.2
soldier-76,Soldier: 76,DAMAGE,Emerald,PC,Asia,50.8,9.1,0.2
sombra,Sombra,DAMAGE,Emerald,PC,Asia,47.5,4.2,6.9
symmetra,Symmetra,DAMAGE,Emerald,PC,Asia,52.5,3.6,3.3
torbjorn,Torbjörn,DAMAGE,Emerald,PC,Asia,51.8,6.2,0.6
tracer,Tracer,DAMAGE,Emerald,PC,Asia,49.1,16.5,2.6
vendetta,Vendetta,DAMAGE,Emerald,PC,Asia,52.4,6.8,28.0
venture,Venture,DAMAGE,Emerald,PC,Asia,53.9,2.7,0.3
widowmaker,Widowmaker,DAMAGE,Emerald,PC,Asia,50.5,3.8,1.5
winston,Winston,TANK,Emerald,PC,Asia,53.0,13.9,9.9
wrecking-ball,Wrecking Ball,TANK,Emerald,PC,Asia,47.9,4.6,7.5
wuyang,Wuyang,SUPPORT,Emerald,PC,Asia,53.1,18.0,0.8
zarya,Zarya,TANK,Emerald,PC,Asia,47.3,5.3,28.1
zenyatta,Zenyatta,SUPPORT,Emerald,PC,Asia,50.7,11.0,1.2
ana,Ana,SUPPORT,Emerald,Console,Asia,49.6,47.0,3.8
anran,Anran,DAMAGE,Emerald,Console,Asia,50.8,9.4,5.5
ashe,Ashe,DAMAGE,Emerald,Console,Asia,51.6,12.0,0.8
baptiste,Baptiste,SUPPORT,Emerald,Console,Asia,51.6,16.7,0.4
bastion,Bastion,DAMAGE,Emerald,Console,Asia,47.9,10.1,6.9
brigitte,Brigitte,SUPPORT,Emerald,Console,Asia,51.0,8.9,0.4
cassidy,Cassidy,DAMAGE,Emerald,Console,Asia,46.8,23.2,4.4
dmon,D.Mon,TANK,Emerald,Console,Asia,58.9,9.6,22.1
dva,D.Va,TANK,Emerald,Console,Asia,50.5,8.8,12.7
domina,Domina,TANK,Emerald,Console,Asia,54.3,3.0,0.7
doomfist,Doomfist,TANK,Emerald,Console,Asia,47.6,8.3,9.4
echo,Echo,DAMAGE,Emerald,Console,Asia,50.6,3.3,0.2
emre,Emre,DAMAGE,Emerald,Console,Asia,49.3,6.3,0.2
freja,Freja,DAMAGE,Emerald,Console,Asia,46.2,4.2,19.8
genji,Genji,DAMAGE,Emerald,Console,Asia,50.0,8.9,0.6
hanzo,Hanzo,DAMAGE,Emerald,Console,Asia,48.2,3.2,0.1
hazard,Hazard,TANK,Emerald,Console,Asia,48.8,2.7,0.4
illari,Illari,SUPPORT,Emerald,Console,Asia,54.0,5.4,0.1
jetpack-cat,Jetpack Cat,SUPPORT,Emerald,Console,Asia,51.1,9.6,47.7
junker-queen,Junker Queen,TANK,Emerald,Console,Asia,53.5,2.6,0.1
junkrat,Junkrat,DAMAGE,Emerald,Console,Asia,51.1,3.9,0.4
juno,Juno,SUPPORT,Emerald,Console,Asia,54.0,19.3,0.1
kiriko,Kiriko,SUPPORT,Emerald,Console,Asia,43.3,25.8,0.4
lifeweaver,Lifeweaver,SUPPORT,Emerald,Console,Asia,46.0,6.5,0.4
lucio,Lúcio,SUPPORT,Emerald,Console,Asia,50.0,4.9,0.2
mauga,Mauga,TANK,Emerald,Console,Asia,44.7,4.0,31.6
mei,Mei,DAMAGE,Emerald,Console,Asia,48.0,6.7,2.6
mercy,Mercy,SUPPORT,Emerald,Console,Asia,44.1,2.7,0.4
mizuki,Mizuki,SUPPORT,Emerald,Console,Asia,49.4,11.1,8.4
moira,Moira,SUPPORT,Emerald,Console,Asia,50.2,20.5,2.0
orisa,Orisa,TANK,Emerald,Console,Asia,50.7,15.5,21.0
pharah,Pharah,DAMAGE,Emerald,Console,Asia,49.6,3.0,1.7
ramattra,Ramattra,TANK,Emerald,Console,Asia,46.5,5.0,3.1
reaper,Reaper,DAMAGE,Emerald,Console,Asia,50.6,14.2,3.3
reinhardt,Reinhardt,TANK,Emerald,Console,Asia,49.3,8.0,1.1
roadhog,Roadhog,TANK,Emerald,Console,Asia,40.7,4.8,1.7
shion,Shion,DAMAGE,Emerald,Console,Asia,50.9,8.9,0.3
sierra,Sierra,DAMAGE,Emerald,Console,Asia,49.9,10.5,2.2
sigma,Sigma,TANK,Emerald,Console,Asia,49.5,9.0,2.9
sojourn,Sojourn,DAMAGE,Emerald,Console,Asia,45.2,13.4,0.2
soldier-76,Soldier: 76,DAMAGE,Emerald,Console,Asia,49.4,14.0,1.8
sombra,Sombra,DAMAGE,Emerald,Console,Asia,53.5,4.1,65.2
symmetra,Symmetra,DAMAGE,Emerald,Console,Asia,52.6,3.7,18.3
torbjorn,Torbjörn,DAMAGE,Emerald,Console,Asia,54.1,8.4,2.4
tracer,Tracer,DAMAGE,Emerald,Console,Asia,51.2,16.6,11.0
vendetta,Vendetta,DAMAGE,Emerald,Console,Asia,49.1,5.3,5.0
venture,Venture,DAMAGE,Emerald,Console,Asia,50.8,1.8,0.1
widowmaker,Widowmaker,DAMAGE,Emerald,Console,Asia,52.9,4.9,7.8
winston,Winston,TANK,Emerald,Console,Asia,51.2,8.8,4.7
wrecking-ball,Wrecking Ball,TANK,Emerald,Console,Asia,47.8,3.9,12.2
wuyang,Wuyang,SUPPORT,Emerald,Console,Asia,50.0,10.2,0.3
zarya,Zarya,TANK,Emerald,Console,Asia,44.7,5.7,21.1
zenyatta,Zenyatta,SUPPORT,Emerald,Console,Asia,51.5,11.4,1.9
